performance_id,campaign_id,date,creator_id,platform,spend_vnd,impressions,clicks,video_views,reach,ctr,cpm_vnd
PERF_00000226,CMP_0004,2024-10-10,CRE_0004,Facebook,669831.0,9141,398,1772,7749,0.04354,73277.65
PERF_00000227,CMP_0004,2024-10-10,CRE_0016,Facebook,14576307.0,219162,10886,71577,132619,0.049671,66509.28
PERF_00000228,CMP_0004,2024-10-10,CRE_0005,Facebook,6878013.0,70873,2444,25319,45000,0.034484,97047.01
PERF_00000229,CMP_0004,2024-10-11,CRE_0010,Facebook,14951943.0,319699,6504,171354,258573,0.020344,46768.81
PERF_00000230,CMP_0004,2024-10-11,CRE_0004,Facebook,7116582.0,183960,8007,88601,111322,0.043526,38685.49
PERF_00000231,CMP_0004,2024-10-11,CRE_0016,Facebook,11838337.0,173109,1063,64337,93103,0.006141,68386.61
PERF_00000232,CMP_0004,2024-10-11,CRE_0005,Facebook,14638774.0,139807,1455,63800,76966,0.010407,104707.02
PERF_00000233,CMP_0004,2024-10-12,CRE_0010,Facebook,5540552.0,78332,2342,44631,69442,0.029898,70731.66
PERF_00000234,CMP_0004,2024-10-12,CRE_0004,Facebook,14589357.0,314188,13164,170545,221302,0.041898,46435.12
PERF_00000235,CMP_0004,2024-10-12,CRE_0016,Facebook,2554772.0,27996,1117,5580,22336,0.039899,91254.89
PERF_00000236,CMP_0004,2024-10-12,CRE_0005,Facebook,8120833.0,81050,2458,29606,42048,0.030327,100195.35
PERF_00000237,CMP_0004,2024-10-13,CRE_0010,Facebook,8230766.0,104782,3794,62721,59380,0.036209,78551.34
PERF_00000238,CMP_0004,2024-10-13,CRE_0004,Facebook,2801872.0,30710,1030,16260,18134,0.03354,91236.47
PERF_00000239,CMP_0004,2024-10-13,CRE_0016,Facebook,13994409.0,148170,4346,85577,99215,0.029331,94448.33
PERF_00000240,CMP_0004,2024-10-13,CRE_0005,Facebook,3431844.0,99756,4849,29970,65430,0.048609,34402.38
PERF_00000241,CMP_0004,2024-10-14,CRE_0010,Facebook,8065354.0,118758,3140,30991,93654,0.02644,67914.2
PERF_00000242,CMP_0004,2024-10-14,CRE_0004,Facebook,4849902.0,132011,4867,57300,77028,0.036868,36738.62
PERF_00000243,CMP_0004,2024-10-14,CRE_0016,Facebook,11135177.0,133421,1068,63719,74198,0.008005,83458.95
PERF_00000244,CMP_0004,2024-10-14,CRE_0005,Facebook,7473516.0,168236,8200,98961,149955,0.048741,44422.81
PERF_00000245,CMP_0004,2024-10-15,CRE_0010,Facebook,6172955.0,139187,3320,55077,83432,0.023853,44350.08
PERF_00000246,CMP_0004,2024-10-15,CRE_0004,Facebook,5580906.0,110803,5286,18860,73193,0.047706,50367.82
PERF_00000247,CMP_0004,2024-10-15,CRE_0016,Facebook,11026695.0,133279,4698,27044,74231,0.035249,82733.93
PERF_00000248,CMP_0004,2024-10-15,CRE_0005,Facebook,4494319.0,75570,2543,27228,53631,0.033651,59472.26
PERF_00000249,CMP_0004,2024-10-16,CRE_0010,Facebook,11689041.0,139387,2153,44483,115537,0.015446,83860.34
PERF_00000250,CMP_0004,2024-10-16,CRE_0004,Facebook,8348262.0,98326,1171,53107,78827,0.011909,84903.91
PERF_00000251,CMP_0004,2024-10-16,CRE_0016,Facebook,10940099.0,100579,4800,12118,84002,0.047724,108771.2
PERF_00000252,CMP_0004,2024-10-16,CRE_0005,Facebook,4204059.0,48646,1175,8961,38133,0.024154,86421.47
PERF_00000253,CMP_0004,2024-10-17,CRE_0010,Facebook,13049839.0,176689,3198,63858,94604,0.0181,73857.68
PERF_00000254,CMP_0004,2024-10-17,CRE_0004,Facebook,11110510.0,95470,4193,21065,80193,0.04392,116376.98
PERF_00000255,CMP_0004,2024-10-17,CRE_0016,Facebook,7670711.0,82353,2014,10568,44641,0.024456,93144.28
PERF_00000256,CMP_0004,2024-10-17,CRE_0005,Facebook,11664211.0,110238,4184,60891,83351,0.037954,105809.35
PERF_00000257,CMP_0004,2024-10-18,CRE_0010,Facebook,5268030.0,58515,954,16286,29560,0.016304,90028.71
PERF_00000258,CMP_0004,2024-10-18,CRE_0004,Facebook,10839886.0,147082,4612,30989,99060,0.031357,73699.61
PERF_00000259,CMP_0004,2024-10-18,CRE_0016,Facebook,4353435.0,36352,1533,12502,26997,0.042171,119757.78
PERF_00000260,CMP_0004,2024-10-18,CRE_0005,Facebook,8701491.0,102858,4543,44617,53161,0.044168,84597.12
PERF_00000261,CMP_0004,2024-10-19,CRE_0010,Facebook,2063066.0,19566,663,2920,10525,0.033885,105441.38
PERF_00000262,CMP_0004,2024-10-19,CRE_0004,Facebook,14517579.0,282030,8772,128225,209131,0.031103,51475.3
PERF_00000263,CMP_0004,2024-10-19,CRE_0016,Facebook,12321611.0,130186,884,55139,88018,0.00679,94646.21
PERF_00000264,CMP_0004,2024-10-19,CRE_0005,Facebook,7180773.0,66669,445,19957,54807,0.006675,107707.83
PERF_00000265,CMP_0004,2024-10-20,CRE_0010,Facebook,11293602.0,164003,7521,34115,93858,0.045859,68862.17
PERF_00000266,CMP_0004,2024-10-20,CRE_0004,Facebook,9642558.0,161769,2936,49512,82720,0.018149,59606.96
PERF_00000267,CMP_0004,2024-10-20,CRE_0016,Facebook,7121036.0,64627,1365,28533,41422,0.021121,110186.7
PERF_00000268,CMP_0004,2024-10-20,CRE_0005,Facebook,14501035.0,264150,10636,69274,205942,0.040265,54896.97
PERF_00000269,CMP_0004,2024-10-21,CRE_0010,Facebook,9704706.0,97854,1196,37110,82725,0.012222,99175.36
PERF_00000270,CMP_0004,2024-10-21,CRE_0004,Facebook,9900160.0,102418,3983,50234,58257,0.03889,96664.26
PERF_00000271,CMP_0004,2024-10-21,CRE_0016,Facebook,7747628.0,203894,4247,75260,167613,0.020829,37998.31
PERF_00000272,CMP_0004,2024-10-21,CRE_0005,Facebook,14505603.0,248009,4653,138162,132975,0.018761,58488.21
PERF_00000273,CMP_0004,2024-10-22,CRE_0010,Facebook,6387946.0,74311,2509,35541,43164,0.033764,85962.32
PERF_00000274,CMP_0004,2024-10-22,CRE_0004,Facebook,12911652.0,175216,3533,55873,112941,0.020164,73689.91
PERF_00000275,CMP_0004,2024-10-22,CRE_0016,Facebook,2808652.0,62181,355,12118,38814,0.005709,45168.97
PERF_00000276,CMP_0004,2024-10-22,CRE_0005,Facebook,7838730.0,89271,1636,33919,50988,0.018326,87808.25
PERF_00000277,CMP_0004,2024-10-23,CRE_0010,Facebook,9467829.0,257039,2365,117166,222564,0.009201,36834.21
PERF_00000278,CMP_0004,2024-10-23,CRE_0004,Facebook,10116258.0,94811,1095,25606,60823,0.011549,106699.2
PERF_00000279,CMP_0004,2024-10-23,CRE_0016,Facebook,2428968.0,37558,1615,17582,31946,0.043,64672.45
PERF_00000280,CMP_0004,2024-10-23,CRE_0005,Facebook,12078065.0,141748,6900,37126,83621,0.048678,85208.01
PERF_00000281,CMP_0004,2024-10-24,CRE_0010,Facebook,12478943.0,239375,2866,142748,122211,0.011973,52131.35
PERF_00000282,CMP_0004,2024-10-24,CRE_0004,Facebook,3754795.0,40567,602,21807,27429,0.01484,92557.87
PERF_00000283,CMP_0004,2024-10-24,CRE_0016,Facebook,12267117.0,284726,5226,165794,240027,0.018354,43083.94
PERF_00000284,CMP_0004,2024-10-24,CRE_0005,Facebook,7507463.0,108012,3244,64719,62311,0.030034,69505.82
PERF_00000285,CMP_0004,2024-10-25,CRE_0010,Facebook,3197842.0,41708,958,16171,35907,0.022969,76672.15
PERF_00000286,CMP_0004,2024-10-25,CRE_0004,Facebook,6113005.0,114188,4665,32199,93712,0.040854,53534.57
PERF_00000287,CMP_0004,2024-10-25,CRE_0016,Facebook,6754063.0,107537,5016,23373,77012,0.046644,62806.88
PERF_00000288,CMP_0004,2024-10-25,CRE_0005,Facebook,1617087.0,17503,340,8991,13669,0.019425,92389.13
PERF_00000289,CMP_0004,2024-10-26,CRE_0010,Facebook,12035578.0,146585,1370,81902,131076,0.009346,82106.48
PERF_00000290,CMP_0004,2024-10-26,CRE_0004,Facebook,10771132.0,137769,1338,70695,81439,0.009712,78182.55
PERF_00000291,CMP_0004,2024-10-26,CRE_0016,Facebook,5550970.0,59564,2915,30409,35118,0.048939,93193.37
PERF_00000292,CMP_0004,2024-10-26,CRE_0005,Facebook,4402435.0,41810,1074,13334,30789,0.025688,105296.22
PERF_00000293,CMP_0004,2024-10-27,CRE_0010,Facebook,1437538.0,12017,72,3896,9134,0.005992,119625.36
PERF_00000294,CMP_0004,2024-10-27,CRE_0004,Facebook,13489704.0,185053,6806,24406,118760,0.036779,72896.44
PERF_00000295,CMP_0004,2024-10-27,CRE_0016,Facebook,14343647.0,261515,4273,143379,133642,0.016339,54848.28
PERF_00000296,CMP_0004,2024-10-27,CRE_0005,Facebook,9167208.0,133293,5251,22217,87773,0.039394,68774.86
PERF_00000297,CMP_0004,2024-10-28,CRE_0010,Facebook,10096112.0,174418,6344,44010,103434,0.036372,57884.58
PERF_00000298,CMP_0004,2024-10-28,CRE_0004,Facebook,12077037.0,159504,3719,77064,142288,0.023316,75716.2
PERF_00000299,CMP_0004,2024-10-28,CRE_0016,Facebook,9009651.0,83696,4075,10586,67106,0.048688,107647.33
PERF_00000300,CMP_0004,2024-10-28,CRE_0005,Facebook,9017991.0,90436,741,11920,60183,0.008194,99716.83
PERF_00000301,CMP_0004,2024-10-29,CRE_0010,Facebook,2837505.0,59717,2931,29074,53496,0.049082,47515.87
PERF_00000302,CMP_0004,2024-10-29,CRE_0004,Facebook,12618221.0,386423,18083,179429,244496,0.046796,32653.91
PERF_00000303,CMP_0004,2024-10-29,CRE_0016,Facebook,1865341.0,28126,1027,12450,23118,0.036514,66320.88
PERF_00000304,CMP_0004,2024-10-29,CRE_0005,Facebook,6028715.0,82929,3576,15880,51787,0.043121,72697.31
PERF_00000305,CMP_0004,2024-10-30,CRE_0010,Facebook,3072459.0,44701,730,6498,27008,0.016331,68733.56
PERF_00000306,CMP_0004,2024-10-30,CRE_0004,Facebook,3408806.0,55330,1888,7789,37662,0.034123,61608.64
PERF_00000307,CMP_0004,2024-10-30,CRE_0016,Facebook,1863404.0,35026,1561,4569,25318,0.044567,53200.59
PERF_00000308,CMP_0004,2024-10-30,CRE_0005,Facebook,10399296.0,269452,1368,159667,136081,0.005077,38594.24
PERF_00000309,CMP_0004,2024-10-31,CRE_0010,Facebook,5239465.0,91020,3731,34955,59157,0.040991,57563.89
PERF_00000310,CMP_0004,2024-10-31,CRE_0004,Facebook,1506144.0,33090,1113,11551,23629,0.033636,45516.59
PERF_00000311,CMP_0004,2024-10-31,CRE_0016,Facebook,14648728.0,378256,13520,67078,245740,0.035743,38727.02
PERF_00000312,CMP_0004,2024-10-31,CRE_0005,Facebook,3065460.0,44004,1895,21385,30931,0.043064,69663.21
PERF_00000313,CMP_0004,2024-11-01,CRE_0010,Facebook,12308241.0,175682,5796,99725,150259,0.032991,70059.77
PERF_00000314,CMP_0004,2024-11-01,CRE_0004,Facebook,12007888.0,294127,13836,166921,159743,0.047041,40825.52
PERF_00000315,CMP_0004,2024-11-01,CRE_0016,Facebook,10403965.0,125183,1568,18760,72263,0.012526,83110.05
PERF_00000316,CMP_0004,2024-11-01,CRE_0005,Facebook,2751163.0,32295,651,10571,24653,0.020158,85188.51
PERF_00000317,CMP_0004,2024-11-02,CRE_0010,Facebook,12560667.0,124900,5930,54250,65720,0.047478,100565.79
PERF_00000318,CMP_0004,2024-11-02,CRE_0004,Facebook,4070221.0,95267,4593,32903,77892,0.048212,42724.35
PERF_00000319,CMP_0004,2024-11-02,CRE_0016,Facebook,1103061.0,31269,1538,10638,26185,0.049186,35276.5
PERF_00000320,CMP_0004,2024-11-02,CRE_0005,Facebook,10065070.0,102793,3248,53851,55136,0.031597,97915.91
PERF_00000321,CMP_0004,2024-11-03,CRE_0010,Facebook,9994660.0,89183,2705,40230,63201,0.030331,112069.12
PERF_00000322,CMP_0004,2024-11-03,CRE_0004,Facebook,11475390.0,130568,2313,21901,105160,0.017715,87888.23
PERF_00000323,CMP_0004,2024-11-03,CRE_0016,Facebook,4747908.0,54971,1274,15860,38270,0.023176,86371.14
PERF_00000324,CMP_0004,2024-11-03,CRE_0005,Facebook,7622971.0,129342,3464,38078,90415,0.026782,58936.55
PERF_00000325,CMP_0004,2024-11-04,CRE_0010,Facebook,11902219.0,213120,7625,27185,177423,0.035778,55847.5
PERF_00000326,CMP_0004,2024-11-04,CRE_0004,Facebook,3227144.0,84864,3831,40219,61824,0.045143,38027.24
PERF_00000327,CMP_0004,2024-11-04,CRE_0016,Facebook,3013702.0,51756,370,5899,45892,0.007149,58229.04
PERF_00000328,CMP_0004,2024-11-04,CRE_0005,Facebook,6081070.0,98624,2879,50482,76302,0.029192,61659.13
PERF_00000329,CMP_0004,2024-11-05,CRE_0010,Facebook,6790159.0,89634,3873,31763,69238,0.043209,75754.28
PERF_00000330,CMP_0004,2024-11-05,CRE_0004,Facebook,1148450.0,23293,595,4492,13710,0.025544,49304.51
PERF_00000331,CMP_0004,2024-11-05,CRE_0016,Facebook,5144503.0,54575,1489,21042,40669,0.027284,94264.83
PERF_00000332,CMP_0004,2024-11-05,CRE_0005,Facebook,1155891.0,17967,817,2841,11070,0.045472,64334.11
PERF_00000333,CMP_0004,2024-11-06,CRE_0010,Facebook,13613739.0,152341,7036,40427,86959,0.046186,89363.59
PERF_00000334,CMP_0004,2024-11-06,CRE_0004,Facebook,6153779.0,121728,5634,36637,68456,0.046284,50553.52
PERF_00000335,CMP_0004,2024-11-06,CRE_0016,Facebook,9181899.0,106817,1775,59933,82479,0.016617,85959.15
PERF_00000336,CMP_0004,2024-11-06,CRE_0005,Facebook,10797500.0,97110,1839,55365,73933,0.018937,111188.34
PERF_00000337,CMP_0004,2024-11-07,CRE_0010,Facebook,13749175.0,205738,1123,105292,133905,0.005458,66828.56
PERF_00000338,CMP_0004,2024-11-07,CRE_0004,Facebook,12718197.0,270285,10829,61277,136270,0.040065,47054.76
PERF_00000339,CMP_0004,2024-11-07,CRE_0016,Facebook,10541586.0,312232,12339,51344,242229,0.039519,33762.03
PERF_00000340,CMP_0004,2024-11-07,CRE_0005,Facebook,1522603.0,37787,459,18727,19898,0.012147,40294.36
PERF_00000341,CMP_0004,2024-11-08,CRE_0010,Facebook,8285626.0,183867,7042,106212,144521,0.038299,45063.15
PERF_00000342,CMP_0004,2024-11-08,CRE_0004,Facebook,10577779.0,190136,3401,100345,114956,0.017887,55632.7
PERF_00000343,CMP_0004,2024-11-08,CRE_0016,Facebook,11534345.0,175985,7893,35384,94081,0.04485,65541.64
PERF_00000344,CMP_0004,2024-11-08,CRE_0005,Facebook,12773587.0,265723,7525,31314,183754,0.028319,48071.06
PERF_00000345,CMP_0004,2024-11-09,CRE_0010,Facebook,2115396.0,63291,1421,8974,49205,0.022452,33423.33
PERF_00000346,CMP_0004,2024-11-09,CRE_0004,Facebook,1477305.0,21337,462,10010,14441,0.021653,69236.77
PERF_00000347,CMP_0004,2024-11-09,CRE_0016,Facebook,11652335.0,129962,3595,76320,104933,0.027662,89659.55
PERF_00000348,CMP_0004,2024-11-09,CRE_0005,Facebook,11011197.0,324448,1829,57218,273767,0.005637,33938.25
PERF_00000349,CMP_0004,2024-11-10,CRE_0010,Facebook,4136631.0,90324,2329,49748,47200,0.025785,45797.69
PERF_00000350,CMP_0004,2024-11-10,CRE_0004,Facebook,6010498.0,52168,1447,11091,39172,0.027737,115214.27
PERF_00000351,CMP_0004,2024-11-10,CRE_0016,Facebook,5370385.0,56586,347,18122,47383,0.006132,94906.6
PERF_00000352,CMP_0004,2024-11-10,CRE_0005,Facebook,9224071.0,165002,2021,61638,103459,0.012248,55902.78
PERF_00000353,CMP_0004,2024-11-11,CRE_0010,Facebook,2114804.0,58970,1669,6411,46479,0.028303,35862.37
PERF_00000354,CMP_0004,2024-11-11,CRE_0004,Facebook,10999151.0,186587,1255,102764,144367,0.006726,58949.18
PERF_00000355,CMP_0004,2024-11-11,CRE_0016,Facebook,585573.0,19320,147,5675,14041,0.007609,30309.16
PERF_00000356,CMP_0004,2024-11-11,CRE_0005,Facebook,12926544.0,131106,863,48875,66591,0.006582,98596.13
PERF_00000357,CMP_0005,2024-09-21,CRE_0019,TikTok,7020233.0,72130,2577,29306,46023,0.035727,97327.51
PERF_00000358,CMP_0005,2024-09-21,CRE_0013,TikTok,14825673.0,208963,9690,36896,149321,0.046372,70948.79
PERF_00000359,CMP_0005,2024-09-21,CRE_0010,TikTok,5721960.0,133079,4480,24909,118034,0.033664,42996.72
PERF_00000360,CMP_0005,2024-09-21,CRE_0020,TikTok,14987537.0,137029,2954,15137,112662,0.021557,109374.93
PERF_00000361,CMP_0005,2024-09-22,CRE_0019,TikTok,2587765.0,36246,1340,13438,21413,0.03697,71394.5
PERF_00000362,CMP_0005,2024-09-22,CRE_0013,TikTok,6332349.0,59958,1252,34232,40079,0.020881,105613.08
PERF_00000363,CMP_0005,2024-09-22,CRE_0010,TikTok,6557022.0,68294,1705,20093,44078,0.024966,96011.68
PERF_00000364,CMP_0005,2024-09-22,CRE_0020,TikTok,5227159.0,79320,2978,16098,46543,0.037544,65899.63
PERF_00000365,CMP_0005,2024-09-23,CRE_0019,TikTok,3268994.0,68800,3048,29560,51431,0.044302,47514.45
PERF_00000366,CMP_0005,2024-09-23,CRE_0013,TikTok,13555138.0,170851,6727,51956,129436,0.039373,79338.94
PERF_00000367,CMP_0005,2024-09-23,CRE_0010,TikTok,3595948.0,84175,832,35868,52199,0.009884,42719.9
PERF_00000368,CMP_0005,2024-09-23,CRE_0020,TikTok,12576874.0,126132,4170,15822,74023,0.033061,99712.0
PERF_00000369,CMP_0005,2024-09-24,CRE_0019,TikTok,8499550.0,192712,4296,69135,110255,0.022292,44104.93
PERF_00000370,CMP_0005,2024-09-24,CRE_0013,TikTok,6923215.0,74880,1674,32460,45626,0.022356,92457.47
PERF_00000371,CMP_0005,2024-09-24,CRE_0010,TikTok,11316590.0,140225,1684,42199,113966,0.012009,80703.08
PERF_00000372,CMP_0005,2024-09-24,CRE_0020,TikTok,3368241.0,50260,1311,26839,27754,0.026084,67016.34
PERF_00000373,CMP_0005,2024-09-25,CRE_0019,TikTok,14003161.0,239536,11254,97290,190222,0.046982,58459.53
PERF_00000374,CMP_0005,2024-09-25,CRE_0013,TikTok,13200790.0,145291,5871,20758,73149,0.040409,90857.59
PERF_00000375,CMP_0005,2024-09-25,CRE_0010,TikTok,13002614.0,374200,16227,96037,322081,0.043365,34747.77
PERF_00000376,CMP_0005,2024-09-25,CRE_0020,TikTok,3443603.0,79064,1153,41140,51010,0.014583,43554.63
PERF_00000377,CMP_0005,2024-09-26,CRE_0019,TikTok,13684061.0,165846,7010,55980,129598,0.042268,82510.65
PERF_00000378,CMP_0005,2024-09-26,CRE_0013,TikTok,4701245.0,120129,3638,66120,67369,0.030284,39134.97
PERF_00000379,CMP_0005,2024-09-26,CRE_0010,TikTok,6520195.0,83691,2746,14992,60335,0.032811,77907.96
PERF_00000380,CMP_0005,2024-09-26,CRE_0020,TikTok,7308731.0,61678,2223,34035,54921,0.036042,118498.18
PERF_00000381,CMP_0005,2024-09-27,CRE_0019,TikTok,10126102.0,234410,5865,112009,129919,0.02502,43198.25
PERF_00000382,CMP_0005,2024-09-27,CRE_0013,TikTok,6023763.0,93911,1189,10328,72804,0.012661,64143.32
PERF_00000383,CMP_0005,2024-09-27,CRE_0010,TikTok,12360300.0,108628,3402,20738,93158,0.031318,113785.58
PERF_00000384,CMP_0005,2024-09-27,CRE_0020,TikTok,14569302.0,126475,3858,68650,113211,0.030504,115195.11
PERF_00000385,CMP_0005,2024-09-28,CRE_0019,TikTok,13354115.0,368897,4084,92243,242529,0.011071,36200.12
PERF_00000386,CMP_0005,2024-09-28,CRE_0013,TikTok,2667547.0,22348,907,9709,19769,0.040585,119364.01
PERF_00000387,CMP_0005,2024-09-28,CRE_0010,TikTok,5150129.0,54773,2612,7752,40593,0.047688,94026.78
PERF_00000388,CMP_0005,2024-09-28,CRE_0020,TikTok,12090106.0,384594,17344,118789,218304,0.045097,31436.02
PERF_00000389,CMP_0005,2024-09-29,CRE_0019,TikTok,12843166.0,271628,4783,97844,235330,0.017609,47282.19
PERF_00000390,CMP_0005,2024-09-29,CRE_0013,TikTok,7599331.0,68141,500,14950,42428,0.007338,111523.62
PERF_00000391,CMP_0005,2024-09-29,CRE_0010,TikTok,7009500.0,101637,693,48277,81706,0.006818,68966.03
PERF_00000392,CMP_0005,2024-09-29,CRE_0020,TikTok,7142269.0,191883,5719,31723,171025,0.029805,37222.0
PERF_00000393,CMP_0005,2024-09-30,CRE_0019,TikTok,9550460.0,99362,582,28848,85631,0.005857,96117.83
PERF_00000394,CMP_0005,2024-09-30,CRE_0013,TikTok,6010246.0,180821,6371,81085,114686,0.035234,33238.65
PERF_00000395,CMP_0005,2024-09-30,CRE_0010,TikTok,12145617.0,113694,4580,34517,72406,0.040284,106827.25
PERF_00000396,CMP_0005,2024-09-30,CRE_0020,TikTok,14172141.0,149620,4467,51531,90769,0.029856,94720.9
PERF_00000397,CMP_0005,2024-10-01,CRE_0019,TikTok,13743682.0,121960,1075,52822,76523,0.008814,112690.08
PERF_00000398,CMP_0005,2024-10-01,CRE_0013,TikTok,7877474.0,195872,8125,98545,106323,0.041481,40217.46
PERF_00000399,CMP_0005,2024-10-01,CRE_0010,TikTok,1579012.0,24825,296,12430,20146,0.011923,63605.72
PERF_00000400,CMP_0005,2024-10-01,CRE_0020,TikTok,13023511.0,421908,2364,212427,357804,0.005603,30868.13
PERF_00000401,CMP_0005,2024-10-02,CRE_0019,TikTok,9453180.0,214542,7117,114924,146812,0.033173,44062.14
PERF_00000402,CMP_0005,2024-10-02,CRE_0013,TikTok,13164321.0,130660,1275,21034,102131,0.009758,100752.5
PERF_00000403,CMP_0005,2024-10-02,CRE_0010,TikTok,3393059.0,34927,302,5094,30755,0.008647,97147.16
PERF_00000404,CMP_0005,2024-10-02,CRE_0020,TikTok,555696.0,5488,85,685,2918,0.015488,101256.56
PERF_00000405,CMP_0005,2024-10-03,CRE_0019,TikTok,5145872.0,66278,1751,13166,59330,0.026419,77640.73
PERF_00000406,CMP_0005,2024-10-03,CRE_0013,TikTok,9279138.0,198501,3565,86959,167932,0.01796,46746.05
PERF_00000407,CMP_0005,2024-10-03,CRE_0010,TikTok,1388362.0,29765,157,5593,17236,0.005275,46644.11
PERF_00000408,CMP_0005,2024-10-03,CRE_0020,TikTok,2586445.0,32831,1601,14773,25645,0.048765,78780.57
PERF_00000409,CMP_0005,2024-10-04,CRE_0019,TikTok,1598807.0,34137,664,20345,19286,0.019451,46835.02
PERF_00000410,CMP_0005,2024-10-04,CRE_0013,TikTok,9711805.0,116577,3738,41189,71597,0.032065,83308.07
PERF_00000411,CMP_0005,2024-10-04,CRE_0010,TikTok,6684588.0,64150,2443,23432,48878,0.038083,104202.46
PERF_00000412,CMP_0005,2024-10-04,CRE_0020,TikTok,14538016.0,276124,10753,36538,144996,0.038943,52650.32
PERF_00000413,CMP_0005,2024-10-05,CRE_0019,TikTok,5491237.0,57222,1882,29117,30440,0.032889,95963.74
PERF_00000414,CMP_0005,2024-10-05,CRE_0013,TikTok,11584290.0,122650,679,57907,65653,0.005536,94449.98
PERF_00000415,CMP_0005,2024-10-05,CRE_0010,TikTok,9028010.0,80270,1707,35362,61910,0.021266,112470.54
PERF_00000416,CMP_0005,2024-10-05,CRE_0020,TikTok,1455243.0,27140,1161,8831,21627,0.042778,53619.86
PERF_00000417,CMP_0005,2024-10-06,CRE_0019,TikTok,7466508.0,99589,3919,25568,89594,0.039352,74973.22
PERF_00000418,CMP_0005,2024-10-06,CRE_0013,TikTok,3259133.0,39337,272,10874,26984,0.006915,82851.59
PERF_00000419,CMP_0005,2024-10-06,CRE_0010,TikTok,7193783.0,63599,2740,37277,43593,0.043082,113111.57
PERF_00000420,CMP_0005,2024-10-06,CRE_0020,TikTok,13536799.0,191479,2181,91005,127877,0.01139,70696.0
PERF_00000421,CMP_0005,2024-10-07,CRE_0019,TikTok,854957.0,20093,386,11952,15127,0.019211,42549.99
PERF_00000422,CMP_0005,2024-10-07,CRE_0013,TikTok,6291565.0,201294,8174,86734,114558,0.040607,31255.6
PERF_00000423,CMP_0005,2024-10-07,CRE_0010,TikTok,9097589.0,195429,1811,57777,109432,0.009267,46551.89
PERF_00000424,CMP_0005,2024-10-07,CRE_0020,TikTok,5391071.0,168727,3821,42478,148830,0.022646,31951.44
PERF_00000425,CMP_0005,2024-10-08,CRE_0019,TikTok,8465265.0,167640,4508,77426,112845,0.026891,50496.69
PERF_00000426,CMP_0005,2024-10-08,CRE_0013,TikTok,14236298.0,320753,15591,41659,283730,0.048607,44383.99
PERF_00000427,CMP_0005,2024-10-08,CRE_0010,TikTok,1470138.0,24877,658,6086,14778,0.02645,59096.27
PERF_00000428,CMP_0005,2024-10-08,CRE_0020,TikTok,14178401.0,138561,3288,14754,86351,0.02373,102326.06
PERF_00000429,CMP_0005,2024-10-09,CRE_0019,TikTok,2799735.0,32276,1154,10150,17711,0.035754,86743.56
PERF_00000430,CMP_0005,2024-10-09,CRE_0013,TikTok,2376707.0,42923,1614,21614,36297,0.037602,55371.41
PERF_00000431,CMP_0005,2024-10-09,CRE_0010,TikTok,5858729.0,49930,391,16154,33293,0.007831,117338.85
PERF_00000432,CMP_0005,2024-10-09,CRE_0020,TikTok,3537112.0,59589,923,31935,37244,0.015489,59358.47
PERF_00000433,CMP_0005,2024-10-10,CRE_0019,TikTok,13778200.0,117233,4736,44255,85684,0.040398,117528.34
PERF_00000434,CMP_0005,2024-10-10,CRE_0013,TikTok,5300380.0,111601,1196,29118,84043,0.010717,47494.02
PERF_00000435,CMP_0005,2024-10-10,CRE_0010,TikTok,14581467.0,288151,9127,62963,238549,0.031674,50603.56
